Container, 0, 0, 0, 0.003204, 0.003204, 0
Link, 0, MPI_LINK, 0.000082, 0.000810, 0.000728, PTP, "rank-1", "rank-0", 2_1_-778_125
Link, 0, MPI_LINK, 0.000079, 0.000810, 0.000731, PTP, "rank-2", "rank-0", 3_1_-778_122
Link, 0, MPI_LINK, 0.000076, 0.000810, 0.000734, PTP, "rank-4", "rank-0", 5_1_-778_114
Link, 0, MPI_LINK, 0.000074, 0.000810, 0.000736, PTP, "rank-8", "rank-0", 9_1_-778_107
Link, 0, MPI_LINK, 0.000075, 0.000810, 0.000735, PTP, "rank-16", "rank-0", 17_1_-778_112
Link, 0, MPI_LINK, 0.000071, 0.000810, 0.000739, PTP, "rank-32", "rank-0", 33_1_-778_87
Link, 0, MPI_LINK, 0.000069, 0.000810, 0.000741, PTP, "rank-64", "rank-0", 65_1_-778_77
Link, 0, MPI_LINK, 0.000062, 0.000810, 0.000748, PTP, "rank-96", "rank-0", 97_1_-778_36
Link, 0, MPI_LINK, 0.000070, 0.000810, 0.000740, PTP, "rank-48", "rank-0", 49_1_-778_81
Link, 0, MPI_LINK, 0.000061, 0.000810, 0.000749, PTP, "rank-80", "rank-0", 81_1_-778_22
Link, 0, MPI_LINK, 0.000072, 0.000810, 0.000738, PTP, "rank-24", "rank-0", 25_1_-778_95
Link, 0, MPI_LINK, 0.000069, 0.000810, 0.000741, PTP, "rank-40", "rank-0", 41_1_-778_73
Link, 0, MPI_LINK, 0.000060, 0.000810, 0.000750, PTP, "rank-72", "rank-0", 73_1_-778_13
Link, 0, MPI_LINK, 0.000074, 0.000810, 0.000736, PTP, "rank-12", "rank-0", 13_1_-778_108
Link, 0, MPI_LINK, 0.000076, 0.000810, 0.000734, PTP, "rank-20", "rank-0", 21_1_-778_117
Link, 0, MPI_LINK, 0.000067, 0.000810, 0.000743, PTP, "rank-36", "rank-0", 37_1_-778_59
Link, 0, MPI_LINK, 0.000058, 0.000810, 0.000752, PTP, "rank-68", "rank-0", 69_1_-778_7
