Container, 0, 0, 0, 0.005557, 0.005557, 0
Link, 0, MPI_LINK, 0.000094, 0.000496, 0.000402, PTP, "rank-1", "rank-0", 2_1_-778_127
Link, 0, MPI_LINK, 0.000068, 0.000496, 0.000428, PTP, "rank-2", "rank-0", 3_1_-778_95
Link, 0, MPI_LINK, 0.000064, 0.000496, 0.000432, PTP, "rank-4", "rank-0", 5_1_-778_81
Link, 0, MPI_LINK, 0.000061, 0.000496, 0.000435, PTP, "rank-8", "rank-0", 9_1_-778_72
Link, 0, MPI_LINK, 0.000062, 0.000496, 0.000434, PTP, "rank-16", "rank-0", 17_1_-778_76
Link, 0, MPI_LINK, 0.000055, 0.000496, 0.000441, PTP, "rank-32", "rank-0", 33_1_-778_63
Link, 0, MPI_LINK, 0.000049, 0.000496, 0.000447, PTP, "rank-64", "rank-0", 65_1_-778_31
Link, 0, MPI_LINK, 0.000072, 0.000496, 0.000424, PTP, "rank-96", "rank-0", 97_1_-778_123
Link, 0, MPI_LINK, 0.000046, 0.000496, 0.000450, PTP, "rank-48", "rank-0", 49_1_-778_6
Link, 0, MPI_LINK, 0.000048, 0.000496, 0.000448, PTP, "rank-80", "rank-0", 81_1_-778_26
Link, 0, MPI_LINK, 0.000059, 0.000496, 0.000437, PTP, "rank-24", "rank-0", 25_1_-778_69
Link, 0, MPI_LINK, 0.000052, 0.000496, 0.000444, PTP, "rank-40", "rank-0", 41_1_-778_51
Link, 0, MPI_LINK, 0.000047, 0.000496, 0.000449, PTP, "rank-72", "rank-0", 73_1_-778_17
Link, 0, MPI_LINK, 0.000060, 0.000496, 0.000436, PTP, "rank-12", "rank-0", 13_1_-778_70
Link, 0, MPI_LINK, 0.000062, 0.000496, 0.000434, PTP, "rank-20", "rank-0", 21_1_-778_77
Link, 0, MPI_LINK, 0.000054, 0.000496, 0.000442, PTP, "rank-36", "rank-0", 37_1_-778_60
Link, 0, MPI_LINK, 0.000049, 0.000496, 0.000447, PTP, "rank-68", "rank-0", 69_1_-778_32
Link, 0, MPI_LINK, 0.000061, 0.000496, 0.000435, PTP, "rank-6", "rank-0", 7_1_-778_71
Link, 0, MPI_LINK, 0.000063, 0.000496, 0.000433, PTP, "rank-10", "rank-0", 11_1_-778_80
Link, 0, MPI_LINK, 0.000072, 0.000496, 0.000424, PTP, "rank-18", "rank-0", 19_1_-778_122
Link, 0, MPI_LINK, 0.000055, 0.000496, 0.000441, PTP, "rank-34", "rank-0", 35_1_-778_64
Link, 0, MPI_LINK, 0.000046, 0.000496, 0.000450, PTP, "rank-66", "rank-0", 67_1_-778_9
Link, 0, MPI_LINK, 0.000068, 0.000496, 0.000428, PTP, "rank-3", "rank-0", 4_1_-778_96
Link, 0, MPI_LINK, 0.000063, 0.000496, 0.000433, PTP, "rank-5", "rank-0", 6_1_-778_79
Link, 0, MPI_LINK, 0.000061, 0.000496, 0.000435, PTP, "rank-9", "rank-0", 10_1_-778_73
Link, 0, MPI_LINK, 0.000069, 0.000496, 0.000427, PTP, "rank-17", "rank-0", 18_1_-778_110
Link, 0, MPI_LINK, 0.000064, 0.000496, 0.000432, PTP, "rank-33", "rank-0", 34_1_-778_83
Link, 0, MPI_LINK, 0.000051, 0.000496, 0.000445, PTP, "rank-65", "rank-0", 66_1_-778_44
Link, 0, MPI_LINK, 0.000067, 0.000497, 0.000430, PTP, "rank-112", "rank-0", 113_1_-778_90
